SPX_DATE,SPX_HIGH,SPX_LOW,SPX_OPEN,SPX_CLOSE,VIX
1/20/1998,978.6,961.48,961.51,978.6,21.65
1/21/1998,978.6,963.29,978.6,970.81,22.53
1/22/1998,970.81,959.49,970.81,963.04,23.16
1/23/1998,966.44,950.86,963.04,957.59,23.32
1/26/1998,963.04,954.24,957.59,956.95,23.97
1/27/1998,973.23,956.26,956.95,969.02,22.27
1/28/1998,978.63,969.02,969.02,977.46,22.06
1/29/1998,992.65,975.21,977.46,985.49,21.65
1/30/1998,987.41,979.63,985.49,980.28,21.47
2/2/1998,1002.48,980.28,980.28,1001.27,21.36
2/3/1998,1006.13,996.9,1001.27,1006,20.67
2/4/1998,1009.52,999.43,1006,1006.9,20.55
2/5/1998,1013.51,1000.27,1006.9,1003.54,21.29
2/6/1998,1013.07,1003.36,1003.54,1012.46,20.51
2/9/1998,1015.33,1006.28,1012.46,1010.74,21.55
2/10/1998,1022.15,1010.71,1010.74,1019.01,20.66
2/11/1998,1020.71,1016.38,1019.01,1020.01,20.38
2/12/1998,1026.3,1008.55,1020.01,1024.14,19.73
2/13/1998,1024.14,1017.71,1024.14,1020.09,19.84
2/17/1998,1028.02,1020.09,1020.09,1022.76,20.76
2/18/1998,1032.08,1021.7,1022.76,1032.08,19.66
2/19/1998,1032.93,1026.62,1032.08,1028.28,19.88
2/20/1998,1034.21,1022.69,1028.28,1034.21,19
2/23/1998,1038.68,1031.76,1034.21,1038.14,18.99
2/24/1998,1038.73,1028.89,1038.14,1030.56,19.35
2/25/1998,1045.79,1030.56,1030.56,1042.9,18.62
2/26/1998,1048.68,1039.85,1042.9,1048.67,18.63
2/27/1998,1051.66,1044.4,1048.67,1049.34,18.55
3/2/1998,1053.98,1044.7,1049.34,1047.7,19.19
3/3/1998,1052.02,1043.41,1047.7,1052.02,19.04
3/4/1998,1052.02,1042.74,1052.02,1047.33,19.58
3/5/1998,1047.33,1030.87,1047.33,1035.05,20.93
3/6/1998,1055.69,1035.05,1035.05,1055.69,19.14
3/9/1998,1058.55,1050.02,1055.69,1052.31,20.23
3/10/1998,1064.59,1052.31,1052.31,1064.25,19.43
3/11/1998,1069.18,1064.22,1064.25,1068.47,18.89
3/12/1998,1071.87,1063.54,1068.47,1069.92,18.25
3/13/1998,1075.86,1066.57,1069.92,1068.61,18.71
3/16/1998,1079.46,1068.61,1068.61,1079.27,18.51
3/17/1998,1080.52,1073.29,1079.27,1080.45,18.66
3/18/1998,1085.52,1077.77,1080.45,1085.52,18.29
3/19/1998,1089.74,1084.3,1085.52,1089.74,17.76
3/20/1998,1101.04,1089.39,1089.74,1099.16,18.69
3/23/1998,1101.16,1094.25,1099.16,1095.55,19.98
3/24/1998,1106.75,1095.55,1095.55,1105.65,20.51
3/25/1998,1113.07,1092.84,1105.65,1101.93,22.54
3/26/1998,1106.28,1097,1101.93,1100.8,22.81
3/27/1998,1107.18,1091.14,1100.8,1095.44,23.47
3/30/1998,1099.16,1090.02,1095.44,1093.55,24.66
3/31/1998,1110.13,1093.55,1093.55,1101.75,24.22
4/1/1998,1109.19,1095.29,1101.75,1108.15,23.37
4/2/1998,1121.01,1107.89,1108.15,1120.01,21.98
4/3/1998,1126.36,1118.12,1120.01,1122.7,21.82
4/6/1998,1131.99,1121.37,1122.7,1121.38,22.47
4/7/1998,1121.38,1102.44,1121.38,1109.54,23.66
4/8/1998,1111.6,1098.21,1109.55,1101.65,23.17
4/9/1998,1111.45,1101.65,1101.65,1110.67,21.51
4/13/1998,1110.75,1100.6,1110.67,1109.69,22.77
4/14/1998,1115.95,1109.48,1109.69,1115.75,21.61
4/15/1998,1119.9,1112.24,1115.75,1119.32,20.89
4/16/1998,1119.32,1105.27,1119.32,1108.17,22.06
4/17/1998,1122.72,1104.95,1108.17,1122.72,20.76
4/20/1998,1124.88,1118.47,1122.72,1123.65,20.39
4/21/1998,1129.65,1119.54,1123.65,1126.67,19.91
4/22/1998,1132.98,1126.29,1126.67,1130.54,19.44
4/23/1998,1130.54,1117.49,1130.54,1119.58,20.6
4/24/1998,1122.81,1104.77,1119.58,1107.9,21.97
4/27/1998,1107.9,1076.7,1107.9,1086.54,26.09
4/28/1998,1095.94,1081.49,1086.54,1085.11,24.17
4/29/1998,1098.24,1084.65,1085.11,1094.63,22.78
4/30/1998,1116.97,1094.63,1094.63,1111.75,21.18
5/1/1998,1121.02,1111.75,1111.75,1121,19.34
5/4/1998,1130.52,1121,1121,1122.07,20.32
5/5/1998,1122.07,1111.16,1122.07,1115.5,21.46
5/6/1998,1118.39,1104.64,1115.5,1104.92,22.79
5/7/1998,1105.58,1094.59,1104.92,1095.14,23.39
5/8/1998,1111.42,1094.53,1095.14,1108.14,20.57
5/11/1998,1119.13,1103.72,1108.14,1106.64,21.05
5/12/1998,1115.96,1102.78,1106.64,1115.79,20.98
5/13/1998,1122.22,1114.93,1115.79,1118.86,20.44
5/14/1998,1124.03,1112.43,1118.86,1117.37,19.64
5/15/1998,1118.66,1107.11,1117.37,1108.73,20.44
5/18/1998,1112.44,1097.99,1108.73,1105.82,21.69
5/19/1998,1113.5,1105.82,1105.82,1109.52,20.39
5/20/1998,1119.08,1107.51,1109.52,1119.06,19.89
5/21/1998,1124.45,1111.94,1119.06,1114.64,19.38
5/22/1998,1116.89,1107.99,1114.64,1110.47,18.99
5/26/1998,1116.79,1094.01,1110.47,1094.02,22.07
5/27/1998,1094.44,1074.39,1094.02,1092.23,22.59
5/28/1998,1099.73,1089.06,1092.23,1097.6,20.74
5/29/1998,1104.16,1090.82,1097.6,1090.82,21.32
6/1/1998,1097.85,1084.22,1090.82,1090.98,22.83
6/2/1998,1098.71,1089.67,1090.98,1093.22,22
6/3/1998,1097.43,1081.09,1093.22,1082.73,22.85
6/4/1998,1095.93,1078.1,1082.73,1094.83,21.22
6/5/1998,1113.88,1094.83,1094.83,1113.86,19.78
6/8/1998,1119.7,1113.31,1113.86,1115.72,20.58
6/9/1998,1119.92,1111.31,1115.72,1118.41,20.52
6/10/1998,1126,1110.27,1118.41,1112.28,21.48
6/11/1998,1114.2,1094.28,1112.28,1094.58,23.57
6/12/1998,1098.84,1080.83,1094.58,1098.84,22.78
6/15/1998,1098.84,1077.01,1098.84,1077.01,25.94
6/16/1998,1087.59,1074.67,1077.01,1087.59,24.8
6/17/1998,1112.87,1087.58,1087.59,1107.11,22.89
6/18/1998,1109.36,1103.71,1107.11,1106.37,22.4
6/19/1998,1111.25,1097.1,1106.37,1100.65,21.92
6/22/1998,1109.01,1099.42,1100.65,1103.21,21.94
6/23/1998,1119.49,1103.21,1103.21,1119.49,20.17
6/24/1998,1134.4,1115.1,1119.49,1132.88,20.02
6/25/1998,1142.04,1127.6,1132.88,1129.28,20.25
6/26/1998,1136.83,1129.28,1129.28,1133.2,19.36
6/29/1998,1145.15,1133.2,1133.2,1138.49,19.57
7/1/1998,1148.56,1133.84,1133.84,1148.56,18
7/2/1998,1148.56,1142.99,1148.56,1146.42,17.67
7/6/1998,1157.33,1145.03,1146.42,1157.33,18.63
7/7/1998,1159.81,1152.85,1157.33,1154.66,18.62
7/8/1998,1166.89,1154.66,1154.66,1166.38,17.82
7/9/1998,1166.38,1156.03,1166.38,1158.56,18.16
7/10/1998,1166.93,1150.88,1158.57,1164.33,17.92
7/13/1998,1166.98,1160.21,1164.33,1165.19,18.26
7/14/1998,1179.76,1165.19,1165.19,1177.58,17.88
7/15/1998,1181.48,1174.73,1177.58,1174.81,17.89
7/16/1998,1184.02,1170.4,1174.81,1183.99,16.97
7/17/1998,1188.1,1182.42,1183.99,1186.75,16.23
7/20/1998,1190.58,1179.19,1186.75,1184.1,17.34
7/21/1998,1187.37,1163.05,1184.1,1165.07,20.1
7/22/1998,1167.67,1155.2,1165.07,1164.08,20.32
7/23/1998,1164.35,1139.75,1164.08,1139.75,23.01
7/24/1998,1150.14,1129.11,1139.75,1140.8,23.01
7/27/1998,1147.27,1128.19,1140.8,1147.27,23.13
7/28/1998,1147.27,1119.44,1147.27,1130.24,25.25
7/29/1998,1138.56,1121.98,1130.24,1125.21,24.79
7/30/1998,1143.07,1125.21,1125.21,1142.95,22.66
7/31/1998,1142.97,1114.3,1142.95,1120.67,24.8
8/3/1998,1121.79,1110.39,1120.67,1112.44,25.98
8/4/1998,1119.73,1071.82,1112.44,1072.12,31.06
8/5/1998,1084.8,1057.35,1072.12,1081.43,29.83
8/6/1998,1090.95,1074.94,1081.43,1089.63,28.2
8/7/1998,1102.54,1084.72,1089.63,1089.45,27.02
8/10/1998,1092.82,1081.76,1089.45,1083.14,28.75
8/11/1998,1083.14,1054,1083.14,1068.98,31.91
8/12/1998,1084.7,1068.98,1068.98,1084.22,28.55
8/13/1998,1091.5,1074.91,1084.22,1074.91,29.92
8/14/1998,1083.92,1057.22,1074.91,1062.75,34.34
8/17/1998,1083.67,1055.08,1062.75,1083.67,31.86
8/18/1998,1101.72,1083.67,1083.67,1101.2,28.4
8/19/1998,1106.32,1094.93,1101.2,1098.06,28.69
8/20/1998,1098.79,1089.55,1098.06,1091.6,30
8/21/1998,1091.6,1054.92,1091.6,1081.24,33.14
8/24/1998,1093.82,1081.24,1081.24,1088.14,31.8
8/25/1998,1106.64,1085.53,1088.14,1092.85,30.33
8/26/1998,1092.85,1075.91,1092.85,1084.19,31.14
8/27/1998,1084.19,1037.61,1084.19,1042.59,38.55
8/28/1998,1051.8,1021.04,1042.59,1027.14,39.6
8/31/1998,1033.47,957.28,1027.14,957.28,44.28
9/1/1998,1000.71,939.98,957.28,994.26,36.48
9/2/1998,1013.19,988.4,994.26,990.47,36.76
9/3/1998,990.47,969.32,990.47,982.26,41.43
9/4/1998,991.41,956.51,982.26,973.89,43.31
9/8/1998,1023.46,973.89,973.89,1023.46,37.9
9/9/1998,1027.72,1004.56,1023.46,1006.2,39.66
9/10/1998,1006.2,968.64,1006.2,980.19,45.29
9/11/1998,1009.06,969.71,980.19,1009.06,43.74
9/14/1998,1038.38,1009.06,1009.06,1029.72,38.57
9/15/1998,1037.9,1021.42,1029.72,1037.68,36.58
9/16/1998,1046.07,1029.31,1037.68,1045.48,35.94
9/17/1998,1045.48,1016.05,1045.48,1018.87,39.23
9/18/1998,1022.01,1011.86,1018.87,1020.09,38.63
9/21/1998,1026.02,993.82,1020.09,1023.89,38.58
9/22/1998,1033.89,1021.96,1023.89,1029.63,36.62
9/23/1998,1066.09,1029.63,1029.63,1066.09,32.47
9/24/1998,1066.11,1033.04,1066.09,1042.72,34.66
9/25/1998,1051.89,1028.49,1042.72,1044.75,34.55
9/28/1998,1061.46,1042.23,1044.75,1048.69,34.87
9/29/1998,1056.31,1039.95,1048.69,1049.02,36.08
9/30/1998,1049.02,1015.73,1049.02,1017.01,40.95
10/1/1998,1017.01,981.29,1017.01,986.39,43.48
10/2/1998,1005.45,971.69,986.39,1002.6,40.47
10/5/1998,1002.6,964.72,1002.6,988.56,42.81
10/6/1998,1008.77,974.81,988.56,984.59,41.2
10/7/1998,995.66,957.15,984.59,970.68,43.51
10/8/1998,970.68,923.32,970.68,959.44,45.74
10/9/1998,984.42,953.04,959.44,984.39,42.2
10/12/1998,1010.71,984.39,984.39,997.71,40.07
10/13/1998,1000.78,987.55,997.71,994.8,40.23
10/14/1998,1014.42,987.8,994.8,1005.53,38.96
10/15/1998,1053.09,1000.12,1005.53,1047.49,33.34
10/16/1998,1062.65,1047.49,1047.49,1056.42,34.82
10/19/1998,1065.21,1054.23,1056.42,1062.39,33.13
10/20/1998,1084.06,1060.61,1062.39,1063.93,33.11
10/21/1998,1073.61,1058.08,1063.93,1069.92,33.21
10/22/1998,1080.43,1061.47,1069.92,1078.48,31.53
10/23/1998,1078.48,1067.43,1078.48,1070.67,32.27
10/26/1998,1081.23,1068.17,1070.67,1072.32,32.38
10/27/1998,1087.08,1063.06,1072.32,1065.34,32.95
10/28/1998,1072.79,1059.65,1065.34,1068.09,32.42
10/29/1998,1086.11,1065.95,1068.09,1085.93,29.5
10/30/1998,1103.78,1085.93,1085.93,1098.67,28.05
11/2/1998,1114.44,1098.67,1098.67,1111.6,27.26
11/3/1998,1115.02,1106.42,1111.6,1110.84,27.76
11/4/1998,1127.18,1110.59,1110.84,1118.67,27.37
11/5/1998,1133.88,1109.55,1118.67,1133.85,26.01
11/6/1998,1141.3,1131.18,1133.85,1141.01,25.7
11/9/1998,1141.01,1123.17,1141.01,1130.2,28.09
11/10/1998,1135.37,1122.8,1130.2,1128.26,28.17
11/11/1998,1136.25,1117.4,1128.26,1120.97,28.47
11/12/1998,1126.57,1115.55,1120.97,1117.69,29.28
11/13/1998,1126.34,1116.76,1117.69,1125.72,29.03
11/16/1998,1138.72,1125.72,1125.72,1135.87,28.9
11/17/1998,1151.71,1129.67,1135.87,1139.32,27.95
11/18/1998,1144.52,1133.07,1139.32,1144.48,27.13
11/19/1998,1155.1,1144.42,1144.48,1152.61,25.5
11/20/1998,1163.55,1152.61,1152.61,1163.55,22.47
11/23/1998,1188.21,1163.55,1163.55,1188.21,21.84
11/24/1998,1191.3,1181.81,1188.21,1182.99,23.28
11/25/1998,1187.16,1179.37,1182.99,1186.87,22.15
11/27/1998,1192.97,1186.83,1186.87,1192.33,22.09
11/30/1998,1192.72,1163.63,1192.33,1163.63,26.01
12/1/1998,1175.89,1150.31,1163.63,1175.28,24.97
12/2/1998,1175.28,1157.76,1175.28,1171.25,25.43
12/3/1998,1177.03,1149.6,1171.25,1150.14,28.7
12/4/1998,1176.74,1150.14,1150.14,1176.74,25.31
12/7/1998,1189.01,1176.71,1176.74,1187.7,24.9
12/8/1998,1193.53,1172.78,1187.7,1181.38,25.58
12/9/1998,1185.22,1175.89,1181.38,1183.49,25.66
12/10/1998,1183.77,1163.75,1183.49,1165.02,26.81
12/11/1998,1167.89,1153.19,1165.02,1166.46,27.72
12/14/1998,1166.46,1136.89,1166.46,1141.2,31.31
12/15/1998,1162.83,1141.2,1141.2,1162.83,29.42
12/16/1998,1166.29,1154.69,1162.83,1161.94,29.96
12/17/1998,1180.03,1161.94,1161.94,1179.98,27.96
12/18/1998,1188.89,1178.27,1179.98,1188.03,25.04
12/21/1998,1210.75,1188.03,1188.03,1202.84,23.86
12/22/1998,1209.22,1192.81,1202.84,1203.57,22.78
12/23/1998,1229.89,1203.57,1203.57,1228.54,20.21
12/24/1998,1229.72,1224.85,1228.54,1226.27,21.48
12/28/1998,1231.52,1221.17,1226.27,1225.49,23.5
12/29/1998,1241.86,1220.78,1225.49,1241.81,22.18
12/30/1998,1244.93,1231.2,1241.81,1231.93,23.34
12/31/1998,1237.18,1224.96,1231.93,1229.23,24.42
1/4/1999,1248.81,1219.1,1229.23,1228.1,26.17
1/5/1999,1246.11,1228.1,1228.1,1244.78,24.46
1/6/1999,1272.5,1244.78,1244.78,1272.34,23.34
1/7/1999,1272.34,1257.68,1272.34,1269.73,24.37
1/8/1999,1278.05,1261.85,1269.73,1275.09,23.28
1/11/1999,1276.22,1253.43,1275.09,1263.88,25.46
1/12/1999,1264.45,1238.25,1263.88,1239.51,28.1
1/13/1999,1247.66,1206.59,1239.51,1234.4,30.11
1/14/1999,1236.81,1209.48,1234.4,1212.19,32.98
1/15/1999,1243.27,1212.19,1212.19,1243.26,29.24
1/19/1999,1253.27,1234.91,1243.26,1252,29.24
1/20/1999,1274.08,1251.1,1252,1256.62,28.6
1/21/1999,1256.94,1232.19,1256.62,1235.16,30.92
1/22/1999,1236.53,1218,1235.16,1225.19,31.95
1/25/1999,1233.98,1219.46,1225.19,1233.98,31.13
1/26/1999,1253.27,1233.98,1233.98,1252.31,29.23
1/27/1999,1262.62,1242.82,1252.31,1243.17,29.73
1/28/1999,1266.32,1243.17,1243.17,1265.37,28.11
1/29/1999,1280.4,1255.2,1265.37,1279.64,26.25
2/1/1999,1283.64,1271.29,1279.64,1273,27.67
2/2/1999,1273.34,1247.62,1273,1261.99,28.16
2/3/1999,1276.08,1255.27,1261.99,1272.07,27.88
2/4/1999,1272.16,1248.37,1272.07,1248.49,29.48
2/5/1999,1251.84,1232.33,1248.49,1239.4,29.67
2/8/1999,1246.71,1231.94,1239.4,1243.77,30.27
2/9/1999,1244.06,1215.58,1243.77,1216.14,31.36
2/10/1999,1226.78,1211.89,1216.14,1223.55,30.45
2/11/1999,1254.05,1223.36,1223.55,1254.04,27.42
2/12/1999,1254.04,1225.53,1254.04,1230.13,29.76
2/16/1999,1252.27,1230.13,1230.13,1241.87,29.65
2/17/1999,1249.29,1220.94,1241.87,1224.03,30.65
2/18/1999,1239.07,1220.53,1224.03,1237.28,30.45
2/19/1999,1247.94,1232.03,1237.28,1239.22,29.3
2/22/1999,1272.22,1239.22,1239.22,1272.14,25.87
2/23/1999,1280.43,1263.35,1272.14,1271.18,26.49
2/24/1999,1283.91,1251.97,1271.18,1253.41,27.21
2/25/1999,1253.41,1225.01,1253.41,1245.02,28.01
2/26/1999,1246.54,1226.25,1245.02,1238.33,27.88
3/1/1999,1238.6,1222.02,1238.33,1236.16,28.37
3/2/1999,1248.31,1221.87,1236.16,1225.5,29.22
3/3/1999,1231.69,1216.03,1225.5,1227.7,29.04
3/4/1999,1247.91,1227.7,1227.7,1246.64,26.67
3/5/1999,1275.68,1246.64,1246.64,1275.47,24.08
3/8/1999,1282.73,1271.61,1275.47,1282.73,24.54
3/9/1999,1293.74,1274.76,1282.73,1279.84,25.02
3/10/1999,1287.03,1275.17,1279.84,1286.84,24.79
3/11/1999,1306.41,1286.84,1286.84,1297.68,24.37
3/12/1999,1304.58,1289.2,1297.68,1294.59,24.84
3/15/1999,1307.54,1291.03,1294.59,1307.26,25.24
3/16/1999,1311.11,1302.29,1307.26,1306.38,25.15
3/17/1999,1306.77,1292.61,1306.38,1297.82,25.57
3/18/1999,1317.41,1294.74,1297.82,1316.55,24.13
3/19/1999,1323.88,1298.98,1316.55,1299.29,24.32
3/22/1999,1303.89,1294.22,1299.29,1297.01,25
3/23/1999,1297.01,1257.5,1297.01,1262.14,27.27
3/24/1999,1269.02,1256.52,1262.14,1268.59,26.6
3/25/1999,1290.01,1268.59,1268.59,1289.99,24.33
3/26/1999,1289.99,1277.29,1289.99,1282.8,24.04
3/29/1999,1311.8,1282.8,1282.8,1310.17,23.54
3/30/1999,1310.8,1295.53,1310.17,1300.75,22.73
3/31/1999,1313.53,1285.75,1300.75,1286.37,23.26
4/1/1999,1294.44,1282.55,1286.37,1293.72,22.06
4/5/1999,1321.12,1293.72,1293.72,1321.12,22.19
4/6/1999,1326.76,1311.07,1321.12,1317.89,22.65
4/7/1999,1329.65,1312.56,1317.89,1326.89,22.81
4/8/1999,1344.08,1321.61,1326.89,1343.98,22.59
4/9/1999,1351.18,1335.23,1343.98,1348.35,21.77
4/12/1999,1358.69,1333.07,1348.35,1358.64,21.93
4/13/1999,1362.38,1344.03,1358.64,1349.82,22.73
4/14/1999,1357.08,1326.41,1349.82,1328.44,24.94
4/15/1999,1333.6,1308.38,1328.44,1322.86,23.93
4/16/1999,1325.12,1311.1,1322.86,1319,23.9
4/19/1999,1340.02,1284.59,1319,1289.48,26.42
4/20/1999,1306.25,1288.28,1289.48,1306.17,25.02
4/21/1999,1336.12,1301.83,1306.17,1336.12,23.31
4/22/1999,1358.96,1336.12,1336.12,1358.82,22.62
4/23/1999,1363.7,1348.47,1358.83,1356.85,22.76
4/26/1999,1363.58,1353.76,1356.85,1360.04,23.53
4/27/1999,1371.67,1356.61,1360.04,1362.8,23.36
4/28/1999,1368.76,1348.38,1362.8,1350.91,24.4
4/29/1999,1356.86,1336.71,1350.91,1342.83,25.06
4/30/1999,1351.83,1314.59,1342.83,1335.18,25.07
5/3/1999,1354.63,1329.83,1335.18,1354.63,24.15
5/4/1999,1354.63,1330.59,1354.63,1332,25.62
5/5/1999,1347.32,1317.41,1332,1347.31,25.19
5/6/1999,1348.35,1322.56,1347.31,1332.05,27.44
5/7/1999,1345.99,1332.05,1332.05,1345,25.36
5/10/1999,1352.01,1334,1345,1340.3,26.62
5/11/1999,1360.03,1340.3,1340.3,1355.61,25.62
5/12/1999,1366.95,1332.95,1355.61,1364,26.13
5/13/1999,1375.98,1364,1364,1367.56,25.02
5/14/1999,1367.56,1332.71,1367.56,1337.8,26.86
5/17/1999,1339.95,1321.18,1337.8,1339.49,27.28
5/18/1999,1345.46,1323.37,1339.49,1333.32,27.26
5/19/1999,1344.23,1328.27,1333.32,1344.23,25.08
5/20/1999,1350.5,1338.83,1344.23,1338.83,24.46
5/21/1999,1340.9,1326.24,1338.83,1330.29,24.4
5/24/1999,1332.96,1303.46,1330.29,1306.65,27.62
5/25/1999,1317.48,1284.38,1306.65,1284.4,28.9
5/26/1999,1304.83,1278.53,1284.4,1304.76,27.57
5/27/1999,1304.76,1277.31,1304.76,1281.41,28.12
5/28/1999,1303.94,1281.4,1281.4,1301.84,25.39
6/1/1999,1301.84,1281.49,1301.84,1294.26,26.62
6/2/1999,1297.07,1277.51,1294.26,1294.81,26.21
6/3/1999,1304.12,1294.23,1294.81,1299.54,26.2
6/4/1999,1327.75,1299.54,1299.54,1327.75,23.43
6/7/1999,1336.43,1325.89,1327.75,1334.52,23.78
6/8/1999,1334.52,1312.93,1334.52,1317.33,24.02
6/9/1999,1325.95,1314.73,1317.33,1318.64,23.9
6/10/1999,1318.64,1293.08,1318.64,1302.82,25.32
6/11/1999,1311.91,1287.92,1302.82,1293.64,25.9
6/14/1999,1301.93,1292.2,1293.64,1294,26.51
6/15/1999,1310.75,1294,1294,1301.16,25.91
6/16/1999,1332.83,1301.16,1301.16,1330.41,22.4
6/17/1999,1343.54,1322.78,1330.41,1339.9,21.95
6/18/1999,1344.55,1333.48,1339.9,1342.84,21.75
6/21/1999,1349.11,1337.68,1342.84,1349,21.81
6/22/1999,1351.12,1335.58,1349,1335.88,21.7
6/23/1999,1335.87,1324.32,1335.87,1333.06,21.32
6/24/1999,1333.06,1308.5,1333.06,1315.78,23.06
6/25/1999,1329.07,1312.64,1315.78,1315.31,21.76
6/28/1999,1333.68,1315.31,1315.31,1331.35,22.63
6/29/1999,1351.51,1328.4,1331.35,1351.45,22.51
6/30/1999,1372.93,1338.8,1351.45,1372.71,21.09
7/1/1999,1382.8,1360.76,1372.71,1380.96,19.69
7/2/1999,1391.22,1379.5,1380.96,1391.22,18.66
7/6/1999,1405.32,1387.14,1391.22,1388.12,20.73
7/7/1999,1395.86,1384.99,1388.12,1395.86,20.35
7/8/1999,1403.13,1386.67,1395.86,1394.42,20.24
7/9/1999,1403.28,1394.42,1394.42,1403.28,17.96
7/12/1999,1407.04,1394.7,1403.28,1399.1,19.73
7/13/1999,1399.1,1386.84,1399.1,1393.56,19.95
7/14/1999,1400.1,1386.54,1393.56,1398.17,19.71
7/15/1999,1409.72,1398.17,1398.17,1409.62,18.68
7/16/1999,1418.82,1406.99,1409.62,1418.78,17.42
7/19/1999,1420.14,1404.6,1418.78,1407.65,19.07
7/20/1999,1407.65,1375.18,1407.65,1377.1,21.79
7/21/1999,1386.59,1372.64,1377.1,1379.29,21.46
7/22/1999,1379.29,1354.02,1379.29,1360.97,23.05
7/23/1999,1367.48,1349.91,1360.97,1356.94,23.32
7/26/1999,1358.57,1346.11,1356.94,1347.76,24.98
7/27/1999,1368.77,1347.75,1347.75,1362.84,23.23
7/28/1999,1370.53,1355.54,1362.84,1365.4,22.85
7/29/1999,1365.4,1332.82,1365.4,1341.03,24.52
7/30/1999,1350.92,1328.49,1341.03,1328.72,24.64
8/2/1999,1344.73,1325.18,1328.72,1328.05,25.59
8/3/1999,1336.06,1314.94,1328.05,1322.18,26.27
8/4/1999,1330.09,1304.54,1322.18,1305.33,27.4
8/5/1999,1313.71,1287.3,1305.33,1313.71,27.01
8/6/1999,1316.75,1293.18,1313.71,1300.29,26.6
8/9/1999,1306.71,1295.93,1300.29,1297.8,27.66
8/10/1999,1298.78,1267.73,1297.8,1281.43,28.45
8/11/1999,1301.93,1281.43,1281.43,1301.93,25.39
8/12/1999,1313.61,1298.06,1301.93,1298.16,25.03
8/13/1999,1327.71,1298.16,1298.16,1327.68,22.31
8/16/1999,1331.1,1320.79,1327.68,1330.77,23.07
8/17/1999,1344.16,1328.76,1330.77,1344.16,21.67
8/18/1999,1344.16,1332.07,1344.16,1332.84,23.3
8/19/1999,1332.84,1315.37,1332.84,1323.59,24.39
8/20/1999,1336.61,1323.59,1323.59,1336.61,22.95
8/23/1999,1360.24,1336.61,1336.61,1360.22,22.55
8/24/1999,1373.32,1353.74,1360.22,1363.5,22.4
8/25/1999,1382.75,1359.18,1363.5,1381.79,20.96
8/26/1999,1381.79,1361.62,1381.79,1362.01,21.21
8/27/1999,1365.63,1347.35,1362.01,1348.27,21.83
8/30/1999,1350.58,1322.77,1348.27,1324.02,24.63
8/31/1999,1333.28,1306.91,1324.02,1320.41,24.45
9/1/1999,1331.18,1320.31,1320.41,1331.07,22.93
9/2/1999,1331.07,1304.8,1331.07,1319.11,24.53
9/3/1999,1357.75,1319.11,1319.11,1357.24,20.98
9/7/1999,1361.39,1349.59,1357.24,1350.45,23.44
9/8/1999,1355.2,1337.36,1350.45,1344.15,23.82
9/9/1999,1347.66,1333.91,1344.15,1347.66,23.01
9/10/1999,1357.62,1346.2,1347.66,1351.66,22.03
9/13/1999,1351.66,1341.7,1351.66,1344.13,22.89
9/14/1999,1344.13,1330.6,1344.13,1336.29,23.77
9/15/1999,1347.41,1317.97,1336.29,1317.97,24.56
9/16/1999,1322.51,1299.95,1317.97,1318.48,25.25
9/17/1999,1337.54,1318.48,1318.48,1335.42,23.3
9/20/1999,1338.55,1330.62,1335.42,1335.53,24.03
9/21/1999,1335.52,1302.06,1335.52,1307.58,25.65
9/22/1999,1316.2,1297.81,1307.58,1310.51,25.19
9/23/1999,1315.31,1277.3,1310.51,1280.41,27.84
9/24/1999,1281.21,1263.79,1280.41,1277.36,27.79
9/27/1999,1295.07,1277.36,1277.36,1283.31,26.4
9/28/1999,1285.39,1256.29,1283.31,1282.2,26.06
9/29/1999,1289.16,1268.16,1282.2,1268.37,26.49
9/30/1999,1291.32,1268.37,1268.37,1282.71,25.41
10/1/1999,1283.19,1265.86,1282.71,1282.81,24.93
10/4/1999,1304.6,1282.81,1282.81,1304.6,24.46
10/5/1999,1316.43,1286.44,1304.6,1301.35,24.79
10/6/1999,1325.46,1301.35,1301.35,1325.4,22.06
10/7/1999,1328.03,1314.13,1325.4,1317.64,23.58
10/8/1999,1336.57,1311.72,1317.64,1336.02,20.49
10/11/1999,1339.23,1332.96,1336.02,1335.21,20.63
10/12/1999,1335.77,1311.8,1335.21,1313.04,22.84
10/13/1999,1313.04,1282.8,1313.04,1285.55,25.96
10/14/1999,1289.59,1267.75,1285.55,1283.42,26.05
10/15/1999,1283.42,1245.39,1283.42,1247.41,28.75
10/18/1999,1254.13,1233.66,1247.41,1254.13,28.19
10/19/1999,1279.3,1254.13,1254.13,1261.32,26.56
10/20/1999,1289.44,1261.32,1261.32,1289.43,23.9
10/21/1999,1289.43,1265.61,1289.43,1283.61,24.02
10/22/1999,1308.89,1283.61,1283.61,1301.65,21.64
10/25/1999,1301.83,1286.08,1301.65,1293.63,23.6
10/26/1999,1303.44,1281.86,1293.63,1281.91,24.26
10/27/1999,1299.39,1280.48,1281.91,1296.71,24.2
10/28/1999,1342.47,1296.71,1296.71,1342.44,21.34
10/29/1999,1373.22,1342.44,1342.44,1362.93,22.2
11/1/1999,1367.37,1353.92,1362.93,1354.12,22.09
11/2/1999,1369.44,1346.49,1354.12,1347.74,23.1
11/3/1999,1360.44,1347.74,1347.74,1354.93,23.16
11/4/1999,1369.4,1354.93,1354.93,1362.64,23
11/5/1999,1387.49,1362.64,1362.64,1370.23,21.66
11/8/1999,1380.78,1363.73,1370.23,1377.01,21.87
